MAG06_140_6	311403.Arad_1275	85.1	375	56	0	1	375	1	375	2.4e-194	683.3
MAG06_140_6	861208.AGROH133_04471	83.6	379	57	1	1	374	1	379	5.1e-189	665.6
MAG06_140_7	397945.Aave_1135	85.4	96	14	0	33	128	214	309	4.0e-45	186.0
MAG06_140_7	365046.Rta_32340	75.4	114	27	1	16	128	200	313	4.4e-44	182.6
MAG06_140_7	595537.Varpa_4507	82.3	96	17	0	33	128	216	311	1.7e-43	180.6
MAG06_140_7	391735.Veis_5006	68.9	119	37	0	10	128	185	303	1.7e-43	180.6
MAG06_141_1	266835.mlr5166	83.5	369	60	1	1	368	1	369	9.7e-185	651.4
MAG06_141_1	536019.Mesop_0327	83.2	369	61	1	1	368	1	369	2.8e-184	649.8
MAG06_141_1	765698.Mesci_0344	83.2	369	61	1	1	368	1	369	3.7e-184	649.4
MAG06_141_2	366394.Smed_1721	93.9	342	21	0	1	342	1	342	9.3e-190	667.9
MAG06_141_3	266834.SMc04253	99.7	377	1	0	1	377	1	377	6.8e-218	761.5
MAG06_141_4	266834.SMc04254	97.2	253	7	0	1	253	1	253	1.6e-141	507.3
MAG06_141_5	266834.SMc04255	99.1	782	7	0	1	782	50	831	0.0e+00	1605.9
MAG06_142_1	266834.SMc00865	100.0	77	0	0	1	77	107	183	2.7e-36	156.0
MAG06_142_3	266834.SMc00863	100.0	180	0	0	1	180	1	180	2.3e-99	366.7
MAG06_142_4	266834.SMc00862	100.0	301	0	0	1	301	1	301	3.3e-167	592.8
MAG06_142_5	266834.SMc00861	99.3	609	4	0	1	609	1	609	0.0e+00	1189.5
MAG06_142_6	1117943.SFHH103_00524	95.2	294	14	0	1	294	45	338	8.4e-155	551.6
MAG06_142_6	366394.Smed_0458	96.3	294	11	0	1	294	45	338	1.1e-154	551.2
MAG06_142_6	394.NGR_c04580	94.9	294	15	0	1	294	45	338	1.9e-154	550.4
MAG06_143_1	216596.RL0558	79.1	488	101	1	1	487	1	488	3.7e-232	809.3
MAG06_143_1	430066.BAbS19_II06480	81.1	466	88	0	22	487	18	483	3.4e-230	802.7
MAG06_144_1	311403.Arad_2164	97.1	35	1	0	1	35	8	42	1.3e-10	70.1
MAG06_144_1	641118.OINT_2000006	100.0	34	0	0	1	34	188	221	1.7e-10	69.7
MAG06_144_2	395963.Bind_0264	68.9	103	32	0	1	103	31	133	2.2e-33	146.7
MAG06_144_3	634500.EbC_21850	59.3	302	123	0	5	306	9	310	9.5e-93	345.5
MAG06_144_4	595537.Varpa_4460	64.4	118	42	0	9	126	11	128	1.1e-39	167.9
MAG06_144_5	439375.Oant_3508	71.3	484	139	0	6	489	4	487	3.2e-199	699.9
MAG06_144_6	641118.OINT_2000592	72.3	347	90	2	15	357	58	402	3.9e-138	496.5
MAG06_144_6	439375.Oant_3507	72.9	347	88	2	15	357	6	350	6.6e-138	495.7
MAG06_144_6	412597.PaTRP_010100010134	73.7	327	86	0	31	357	13	339	6.2e-136	489.2
MAG06_144_7	412597.PaTRP_010100010139	82.2	270	47	1	1	270	1	269	3.8e-122	443.0
MAG06_144_8	412597.PaTRP_010100010144	84.4	275	43	0	1	275	1	275	4.3e-129	466.1
MAG06_144_8	641118.OINT_2000590	81.5	275	51	0	1	275	22	296	2.4e-127	460.3
MAG06_144_8	439375.Oant_3505	81.1	275	52	0	1	275	1	275	4.0e-127	459.5
MAG06_144_9	398580.Dshi_1830	73.3	120	32	0	1	120	5	124	6.9e-45	185.3
MAG06_144_9	375451.RD1_0829	70.0	120	36	0	1	120	5	124	4.5e-44	182.6
MAG06_144_10	641118.OINT_2000588	76.8	466	108	0	1	466	11	476	1.7e-218	763.8
MAG06_144_10	439375.Oant_3503	76.2	466	111	0	1	466	1	466	9.3e-217	758.1
MAG06_144_11	641118.OINT_2000587	86.9	588	77	0	1	588	1	588	3.4e-309	1065.4
MAG06_144_11	439375.Oant_3502	86.9	588	77	0	1	588	1	588	3.4e-309	1065.4
MAG06_144_12	391595.RLO149_c007860	69.9	322	97	0	18	339	19	340	7.3e-118	429.1
MAG06_144_12	375451.RD1_0824	68.9	322	93	2	22	339	23	341	4.0e-116	423.3
MAG06_144_12	398580.Dshi_1827	67.8	323	103	1	18	339	19	341	6.9e-116	422.5
MAG06_144_13	439375.Oant_3501	63.2	329	116	1	1	329	1	324	5.0e-108	396.4
MAG06_144_13	641118.OINT_2000586	63.8	329	111	1	1	329	1	321	5.0e-108	396.4
MAG06_144_14	536019.Mesop_5917	71.9	260	72	1	1	260	4	262	1.2e-101	374.8
MAG06_144_14	765698.Mesci_5295	72.2	259	71	1	2	260	5	262	1.3e-98	364.8
MAG06_144_15	765698.Mesci_5294	85.1	825	123	0	1	825	1	825	0.0e+00	1453.7
MAG06_144_15	536019.Mesop_5916	84.8	825	125	0	1	825	1	825	0.0e+00	1450.6
MAG06_144_16	765698.Mesci_5293	78.0	287	63	0	1	287	1	287	3.4e-124	449.9
MAG06_144_16	536019.Mesop_5915	77.7	287	64	0	1	287	1	287	4.1e-122	443.0
MAG06_145_1	266834.SMc01428	96.2	53	2	0	1	53	1	53	4.9e-21	104.8
MAG06_145_1	366394.Smed_2005	96.2	53	2	0	1	53	1	53	4.9e-21	104.8
MAG06_145_3	266834.SMc01426	99.2	242	2	0	1	242	1	242	2.2e-137	493.4
MAG06_145_4	266834.SMc01425	100.0	197	0	0	1	197	1	197	2.6e-107	393.3
MAG06_145_5	266834.SMc01424	100.0	213	0	0	1	213	1	213	2.3e-122	443.4
MAG06_145_6	266834.SMc01423	99.5	219	1	0	1	219	1	219	5.5e-127	458.8
MAG06_145_7	266834.SMc01422	100.0	87	0	0	1	87	42	128	5.2e-44	181.8
MAG06_145_8	366394.Smed_1998	82.5	269	47	0	1	269	1	269	1.6e-120	437.6
MAG06_145_9	266834.SMc01419	100.0	184	0	0	1	184	1	184	6.3e-100	368.6
MAG06_145_10	266834.SMc01418	100.0	105	0	0	1	105	20	124	2.2e-57	226.5
MAG06_146_1	266834.SMc04311	98.5	270	4	0	13	282	1	270	2.9e-155	553.1
MAG06_146_3	394.NGR_c18240	87.5	375	47	0	1	375	1	375	2.5e-188	663.3
MAG06_147_1	384765.SIAM614_08733	74.7	178	45	0	1	178	173	350	1.0e-75	288.1
MAG06_147_1	744980.TRICHSKD4_4720	73.0	178	48	0	1	178	198	375	1.5e-74	284.3
MAG06_147_1	244592.SADFL11_4464	73.0	178	48	0	1	178	198	375	7.5e-74	282.0
MAG06_147_2	311402.Avi_1402	78.3	525	114	0	7	531	8	532	5.3e-232	808.9
MAG06_147_2	176299.Atu4256	79.7	508	102	1	25	532	1	507	1.7e-227	793.9
MAG06_148_1	266834.SMc00235	100.0	38	0	0	1	38	300	337	2.6e-11	72.0
MAG06_148_2	366394.Smed_1409	92.6	271	20	0	1	271	1	271	3.6e-136	489.6
MAG06_148_3	266834.SMc00237	99.4	164	1	0	1	164	1	164	4.3e-84	315.8
MAG06_148_4	266834.SMc00238	99.3	406	3	0	1	406	1	406	1.4e-224	783.9
MAG06_148_5	266834.SMc00239	98.8	160	2	0	27	186	1	160	3.1e-78	296.6
MAG06_148_6	266834.SMc00240	99.8	430	1	0	1	430	1	430	2.8e-236	822.8
MAG06_148_7	266834.SMc00241	99.6	249	1	0	21	269	1	249	3.7e-133	479.6
MAG06_148_8	266834.SMc00242	96.3	326	12	0	1	326	52	377	3.7e-180	636.0
MAG06_148_8	366394.Smed_1415	95.4	326	15	0	1	326	31	356	5.4e-179	632.1
MAG06_149_1	371731.Rsw2DRAFT_3213	66.3	169	55	1	1	169	1	167	4.4e-55	219.5
MAG06_149_2	371731.Rsw2DRAFT_3214	58.0	343	134	4	28	367	1	336	4.0e-106	390.2
MAG06_150_1	266834.SMc02884	99.1	218	2	0	1	218	1	218	2.7e-118	429.9
MAG06_150_1	366394.Smed_3416	96.8	218	7	0	1	218	1	218	3.7e-115	419.5
MAG06_150_2	266834.SMc02885	99.5	217	1	0	1	217	1	217	1.1e-124	451.1
MAG06_150_3	266834.SMc02886	99.0	105	1	0	1	105	1	105	1.2e-50	204.1
MAG06_150_4	266834.SMc05001	97.9	96	2	0	1	96	1	96	1.6e-46	190.3
MAG06_151_1	266834.SMc02863	99.6	226	1	0	1	226	1	226	4.2e-122	442.6
MAG06_151_2	266834.SMc02862	100.0	208	0	0	1	208	1	208	1.1e-111	407.9
MAG06_152_1	266834.SMc02984	98.8	164	2	0	1	164	134	297	1.9e-87	327.0
MAG06_152_2	266834.SMc02985	97.7	214	5	0	1	214	1	214	2.8e-115	419.9
MAG06_152_3	266834.SMc02986	99.7	344	1	0	1	344	1	344	5.9e-192	675.2
MAG06_152_4	266834.SMc02987	98.0	147	3	0	1	147	1	147	4.1e-78	295.8
MAG06_152_5	266834.SMc02988	98.7	79	1	0	1	79	1	79	7.3e-37	157.9
MAG06_152_6	266834.SMc02989	100.0	70	0	0	1	70	1	70	1.4e-31	140.2
MAG06_152_7	266834.SMc03151	98.3	232	4	0	1	232	1	232	1.3e-131	474.2
MAG06_152_8	266834.SMc03152	100.0	234	0	0	1	234	1	234	1.0e-123	448.0
MAG06_152_8	366394.Smed_2778	97.0	234	7	0	1	234	1	234	6.9e-120	435.3
MAG06_152_9	266834.SMc03153	99.5	212	1	0	1	212	1	212	1.8e-111	407.1
MAG06_152_9	366394.Smed_2779	97.2	212	6	0	1	212	1	212	1.1e-108	397.9
MAG06_152_9	394.NGR_c29340	95.8	212	9	0	1	212	1	212	4.2e-108	396.0
MAG06_152_10	266834.SMc03154	99.4	157	1	0	1	157	1	157	4.6e-83	312.4
MAG06_152_11	266834.SMc03155	99.0	300	3	0	1	300	1	300	1.0e-163	581.3
MAG06_152_12	1117943.SFHH103_02947	88.9	315	34	1	1	315	1	314	3.1e-163	579.7
MAG06_152_12	394.NGR_c29370	87.9	315	37	1	1	315	1	314	1.7e-161	573.9
MAG06_152_13	266834.SMc03157	99.6	258	1	0	1	258	1	258	3.0e-140	503.1
MAG06_152_14	266834.SMc03158	100.0	221	0	0	1	221	1	221	1.2e-113	414.5
MAG06_152_15	266834.SMc03159	99.2	358	3	0	1	358	1	358	8.8e-191	671.4
MAG06_152_16	266834.SMc03160	99.3	458	3	0	1	458	1	458	1.6e-274	949.9
MAG06_152_17	391735.Veis_1390	69.0	29	9	0	1	29	45	73	2.3e-04	48.5
MAG06_152_17	397945.Aave_1082	69.0	29	9	0	1	29	45	73	2.3e-04	48.5
MAG06_153_1	266834.SMc03875	100.0	24	0	0	1	24	89	112	4.6e-06	53.9
MAG06_153_2	266834.SMc03874	100.0	189	0	0	1	189	1	189	1.6e-98	364.0
MAG06_153_2	366394.Smed_3112	98.9	189	2	0	1	189	1	189	1.3e-97	360.9
MAG06_153_2	1117943.SFHH103_03285	97.9	189	4	0	1	189	1	189	1.1e-96	357.8
MAG06_153_2	394.NGR_c32670	97.9	189	4	0	1	189	1	189	1.1e-96	357.8
MAG06_153_3	266834.SMc03873	97.6	167	4	0	1	167	1	167	2.1e-86	323.6
MAG06_153_3	366394.Smed_3111	95.8	167	7	0	1	167	1	167	2.3e-85	320.1
MAG06_154_1	266779.Meso_2872	66.3	98	33	0	19	116	18	115	3.6e-29	132.9
MAG06_154_2	266779.Meso_2871	71.4	213	61	0	17	229	18	230	6.6e-81	305.8
MAG06_154_3	266779.Meso_2870	55.6	248	110	0	1	248	1	248	7.1e-73	279.3
MAG06_155_1	176299.Atu4066	88.5	218	25	0	1	218	200	417	7.4e-108	395.2
MAG06_155_1	861208.AGROH133_12856	88.5	218	25	0	1	218	200	417	2.2e-107	393.7
MAG06_155_1	1050720.Agau_L100927	87.6	218	27	0	1	218	200	417	6.3e-107	392.1
MAG06_155_1	395492.Rleg2_3358	87.2	218	28	0	1	218	200	417	9.1e-106	388.3
MAG06_155_1	311402.Avi_3774	84.9	218	33	0	1	218	200	417	7.7e-105	385.2
MAG06_155_2	266834.SMc03932	100.0	113	0	0	1	113	1	113	2.7e-61	239.6
MAG06_155_2	366394.Smed_2751	96.5	113	4	0	1	113	1	113	1.5e-59	233.8
MAG06_155_3	266834.SMc03931	99.4	783	5	0	1	783	1	783	0.0e+00	1568.9
MAG06_156_1	266834.SMc01575	97.9	241	5	0	1	241	214	454	6.7e-134	481.9
MAG06_156_2	266834.SMc01576	99.5	429	2	0	1	429	1	429	7.9e-247	857.8
MAG06_156_3	266834.SMc01579	100.0	238	0	0	1	238	1	238	1.1e-125	454.5
MAG06_156_3	366394.Smed_2127	99.6	238	1	0	1	238	1	238	3.3e-125	453.0
MAG06_156_4	266834.SMc01582	98.5	261	4	0	1	261	121	381	1.6e-144	517.3
MAG06_156_4	366394.Smed_2128	96.9	261	8	0	1	261	121	381	6.5e-143	511.9
MAG06_157_1	266834.SMc04205	98.8	690	8	0	29	718	1	690	0.0e+00	1367.1
MAG06_157_2	266834.SMc04204	98.0	354	6	1	1	353	1	354	2.0e-195	686.8
MAG06_157_3	266834.SMc04203	99.4	159	1	0	27	185	1	159	3.7e-84	316.2
MAG06_157_4	366394.Smed_1858	83.7	203	29	1	1	203	1	199	1.9e-89	334.0
MAG06_158_1	266834.SMc01661	99.6	230	1	0	1	230	2	231	5.7e-127	458.8
MAG06_158_1	366394.Smed_2196	96.1	230	9	0	1	230	2	231	5.0e-123	445.7
MAG06_158_2	266834.SMc01662	99.4	815	5	0	1	815	1	815	0.0e+00	1637.9
MAG06_158_3	266834.SMc01663	99.8	815	2	0	1	815	1	815	0.0e+00	1694.9
MAG06_158_4	266834.SMc01664	100.0	281	0	0	1	281	1	281	8.0e-155	551.6
MAG06_159_2	347834.RHE_CH01537	53.8	104	37	1	1	93	1	104	2.9e-24	116.3
MAG06_159_3	272943.RSP_2681	52.3	151	72	0	19	169	14	164	3.4e-39	166.8
MAG06_159_3	765698.Mesci_5464	55.9	145	64	0	16	160	8	152	1.7e-38	164.5
MAG06_159_3	349102.Rsph17025_1220	51.7	151	73	0	19	169	14	164	2.9e-38	163.7
MAG06_159_3	536019.Mesop_6562	54.8	155	70	0	6	160	41	195	3.8e-38	163.3
MAG06_159_3	266779.Meso_1447	54.7	150	68	0	18	167	18	167	4.9e-38	162.9
MAG06_159_5	331869.BAL199_18701	86.7	60	8	0	1	60	1	60	1.9e-19	99.8
MAG06_159_6	311403.Arad_0258	64.6	161	57	0	1	161	281	441	3.2e-55	219.9
MAG06_160_1	266834.SMc03099	100.0	27	0	0	1	27	1	27	3.8e-06	54.3
MAG06_160_1	366394.Smed_2885	100.0	27	0	0	1	27	1	27	3.8e-06	54.3
MAG06_160_2	266834.SMc03098	99.3	283	2	0	1	283	1	283	5.4e-165	585.5
MAG06_160_3	266834.SMc03097	99.5	618	3	0	20	637	1	618	0.0e+00	1215.3
MAG06_160_3	366394.Smed_2887	93.7	637	40	0	1	637	1	637	0.0e+00	1186.4
MAG06_160_4	266834.SMc03096	98.9	1869	20	0	1	1869	1	1869	0.0e+00	3515.7
MAG06_160_6	266834.SMc03094	99.6	261	1	0	1	261	1	261	7.9e-149	531.6
MAG06_160_7	266834.SMc03093	99.4	159	1	0	1	159	1	159	4.9e-85	318.9
MAG06_161_1	266834.SMc03960	100.0	151	0	0	1	151	1	151	1.4e-76	290.8
MAG06_161_2	266834.SMc03959	99.5	865	4	0	1	865	1	865	0.0e+00	1726.8
MAG06_161_3	266834.SMc03958	100.0	239	0	0	1	239	1	239	8.7e-126	454.9
MAG06_161_3	366394.Smed_2630	99.2	239	2	0	1	239	1	239	9.6e-125	451.4
MAG06_161_3	394.NGR_c27830	97.9	239	5	0	1	239	1	239	6.2e-124	448.7
MAG06_161_3	1117943.SFHH103_02795	97.5	240	5	1	1	239	1	240	1.5e-122	444.1
MAG06_161_4	266834.SMc03957	100.0	150	0	0	1	150	1	150	1.0e-76	291.2
MAG06_161_5	266834.SMc03956	99.7	356	1	0	1	356	1	356	6.7e-199	698.4
MAG06_161_5	366394.Smed_2628	95.8	356	15	0	1	356	1	356	5.5e-193	678.7
MAG06_161_6	266834.SMc04461	100.0	50	0	0	1	50	3	52	6.6e-20	100.9
MAG06_162_1	366394.Smed_2503	96.8	755	24	0	1	755	1	755	0.0e+00	1402.5
MAG06_162_2	266834.SMc02436	99.7	352	1	0	1	352	9	360	1.7e-191	673.7
MAG06_162_3	266834.SMc02435	99.7	293	1	0	1	293	1	293	8.6e-160	568.2
MAG06_162_5	366394.Smed_2500	97.9	48	1	0	1	48	1	48	5.7e-21	104.4
MAG06_162_5	266834.SMc02434	97.9	48	1	0	1	48	1	48	5.7e-21	104.4
MAG06_163_1	266834.SMc02732	99.3	134	1	0	1	134	1	134	2.9e-70	269.6
MAG06_163_2	266834.SMc02730	99.5	429	2	0	1	429	1	429	6.7e-246	854.7
MAG06_163_3	266834.SMc02729	100.0	407	0	0	1	407	1	407	4.4e-239	832.0
MAG06_163_4	266834.SMc02728	99.2	125	1	0	10	134	1	125	2.4e-64	250.0
MAG06_164_1	366394.Smed_2485	83.4	223	31	2	1	223	5	221	1.5e-95	354.4
MAG06_164_2	366394.Smed_2486	93.2	278	19	0	1	278	1	278	3.3e-145	519.6
MAG06_165_1	366394.Smed_0057	88.8	419	47	0	1	419	228	646	1.2e-207	727.6
MAG06_165_2	216596.RL3910	87.4	238	30	0	1	238	1	238	5.4e-112	409.1
MAG06_165_2	395492.Rleg2_3187	86.1	238	33	0	1	238	1	238	2.3e-110	403.7
MAG06_165_2	311403.Arad_9510	86.6	238	32	0	1	238	1	238	8.7e-110	401.7
MAG06_165_2	347834.RHE_CH03449	85.7	238	34	0	1	238	1	238	2.5e-109	400.2
MAG06_165_2	491916.RHECIAT_CH0003687	84.9	238	36	0	1	238	1	238	5.6e-109	399.1
MAG06_165_3	311403.Arad_9509	87.0	254	33	0	1	254	1	254	4.9e-119	432.6
MAG06_165_3	395492.Rleg2_3186	85.0	254	38	0	1	254	1	254	2.5e-115	420.2
MAG06_165_4	216596.RL3908	77.9	326	72	0	4	329	5	330	9.2e-142	508.4
MAG06_165_4	311403.Arad_9508	77.3	331	75	0	1	331	3	333	6.0e-141	505.8
MAG06_165_4	395492.Rleg2_3185	77.0	326	75	0	4	329	5	330	3.9e-140	503.1
MAG06_165_4	491916.RHECIAT_CH0003685	77.0	326	75	0	4	329	5	330	6.6e-140	502.3
MAG06_165_5	311403.Arad_9507	89.9	287	29	0	1	287	1	287	6.1e-142	508.8
MAG06_165_5	216596.RL3907	87.8	287	35	0	1	287	17	303	6.3e-139	498.8
MAG06_165_5	395492.Rleg2_3184	86.8	287	38	0	1	287	1	287	2.4e-138	496.9
MAG06_165_6	395492.Rleg2_3183	87.9	390	47	0	1	390	1	390	3.1e-197	693.0
MAG06_165_6	216596.RL3906	87.4	390	49	0	1	390	1	390	2.0e-196	690.3
MAG06_165_6	311403.Arad_9506	86.7	390	52	0	1	390	1	390	2.6e-196	689.9
MAG06_165_6	347834.RHE_CH03445	87.4	390	49	0	1	390	1	390	9.9e-196	688.0
MAG06_165_6	491916.RHECIAT_CH0003683	86.7	390	52	0	1	390	1	390	4.9e-195	685.6
MAG06_165_7	991905.SL003B_1420	73.4	256	68	0	1	256	1	256	3.0e-100	370.2
MAG06_165_8	991905.SL003B_1419	69.0	319	96	1	1	319	1	316	9.8e-120	435.3
MAG06_165_9	412597.PaTRP_010100001025	72.3	278	73	2	1	277	1	275	2.0e-105	387.5
MAG06_165_9	991905.SL003B_1418	77.6	245	55	0	37	281	33	277	1.1e-103	381.7
MAG06_165_10	349102.Rsph17025_0770	76.7	450	104	1	1	449	1	450	4.6e-205	719.2
MAG06_165_10	991905.SL003B_1417	76.9	450	103	1	1	449	1	450	1.0e-199	701.4
MAG06_165_11	266835.mlr5227	61.6	185	71	0	1	185	1	185	5.1e-57	226.1
MAG06_165_11	765698.Mesci_0282	61.1	185	72	0	1	185	1	185	6.6e-57	225.7
MAG06_165_11	536019.Mesop_0269	61.1	185	72	0	1	185	1	185	6.6e-57	225.7
MAG06_165_12	99287.STM1559	50.4	339	124	2	3	341	2	296	4.6e-88	330.1
MAG06_165_12	882884.SARI_01412	50.4	339	124	2	3	341	2	296	2.3e-87	327.8
MAG06_165_12	220341.STY1504	49.9	339	126	2	3	341	2	296	8.6e-87	325.9
MAG06_166_1	266834.SMc01955	100.0	244	0	0	1	244	1	244	1.0e-134	484.6
MAG06_166_2	366394.Smed_2400	88.2	187	22	0	1	187	1	187	3.2e-91	339.7
MAG06_166_2	266834.SMc01954	99.4	170	1	0	18	187	1	170	9.2e-91	338.2
MAG06_167_2	395492.Rleg2_3007	83.9	261	42	0	1	261	1	261	1.4e-132	477.6
MAG06_167_2	347834.RHE_CH03256	83.1	261	44	0	1	261	1	261	1.8e-132	477.2
MAG06_167_2	216596.RL3686	81.6	261	48	0	1	261	1	261	3.7e-130	469.5
MAG06_167_2	861208.AGROH133_11256	82.0	261	47	0	1	261	1	261	1.4e-129	467.6
MAG06_167_2	176299.Atu3342	81.6	261	48	0	1	261	1	261	5.4e-129	465.7
MAG06_167_3	311402.Avi_5570	73.7	361	95	0	4	364	3	363	2.3e-154	550.4
MAG06_167_3	176299.Atu3343	76.1	347	83	0	6	352	1	347	2.6e-153	547.0
MAG06_167_3	861208.AGROH133_11257	75.8	347	84	0	6	352	1	347	1.3e-152	544.7
MAG06_167_3	1050720.Agau_L300429	75.8	347	84	0	6	352	1	347	8.2e-152	542.0
MAG06_167_4	347834.RHE_CH01246	51.4	107	52	0	9	115	10	116	4.6e-27	125.9
MAG06_167_4	536019.Mesop_4312	52.4	103	49	0	13	115	14	116	1.0e-26	124.8
MAG06_167_4	536019.Mesop_4312	39.3	56	34	0	5	60	58	113	2.1e-03	47.4
MAG06_167_4	491916.RHECIAT_CH0001334	50.5	107	53	0	9	115	10	116	1.3e-26	124.4
MAG06_168_1	375286.mma_3524	58.3	48	20	0	1	48	372	419	1.7e-06	56.6
MAG06_168_1	595536.MettrDRAFT_2948	45.3	53	29	0	1	53	350	402	2.9e-06	55.8
MAG06_168_1	640081.Dsui_2974	52.9	51	24	0	1	51	370	420	3.8e-06	55.5
MAG06_168_2	765698.Mesci_2802	77.0	256	59	0	1	256	1	256	1.9e-115	420.6
MAG06_168_2	266835.mll2070	75.4	256	63	0	1	256	1	256	3.1e-113	413.3
MAG06_168_2	536019.Mesop_3185	74.6	256	65	0	1	256	1	256	1.0e-111	408.3
MAG06_168_3	765698.Mesci_2801	77.3	211	44	2	5	212	4	213	1.0e-85	321.6
MAG06_168_3	266835.mll2072	75.4	211	48	2	5	212	4	213	4.7e-83	312.8
MAG06_168_4	266835.mll2073	67.2	372	108	5	1	361	6	374	5.3e-127	459.5
MAG06_168_4	765698.Mesci_2800	67.5	372	106	5	2	361	3	371	1.5e-126	458.0
MAG06_168_4	536019.Mesop_3182	66.7	372	110	5	1	361	6	374	2.2e-125	454.1
MAG06_168_5	266835.mll2074	85.4	288	42	0	1	288	1	288	1.4e-138	497.7
MAG06_168_5	536019.Mesop_3181	86.1	288	39	1	1	288	1	287	1.6e-137	494.2
MAG06_168_5	765698.Mesci_2799	85.8	288	40	1	1	288	1	287	2.1e-137	493.8
MAG06_168_6	266835.mll2077	80.5	221	43	0	2	222	607	827	8.2e-102	375.2
MAG06_168_6	536019.Mesop_3180	79.7	222	45	0	2	223	607	828	1.1e-101	374.8
MAG06_168_6	765698.Mesci_2798	79.8	223	45	0	2	224	603	825	4.1e-101	372.9
MAG06_169_1	266834.SMc02344	98.7	318	4	0	2	319	27	344	1.1e-173	614.4
MAG06_169_2	266834.SMc02343	99.2	479	4	0	1	479	1	479	2.3e-263	912.9
MAG06_169_3	266834.SMc02342	99.2	664	5	0	1	664	1	664	0.0e+00	1332.4
MAG06_169_4	266834.SMc02341	99.8	477	1	0	1	477	1	477	9.1e-276	954.1
MAG06_169_5	266834.SMc02340	99.6	244	1	0	1	244	1	244	2.6e-133	479.9
MAG06_169_6	266834.SMc02339	99.2	256	2	0	8	263	1	256	6.8e-140	501.9
MAG06_169_7	266834.SMc02338	99.7	321	1	0	1	321	1	321	1.5e-178	630.6
MAG06_169_8	266834.SMc02337	95.9	146	6	0	1	146	1	146	3.7e-71	272.7
MAG06_169_8	266834.SMc02337	29.4	109	70	2	3	108	253	357	1.1e-03	48.5
MAG06_170_1	765698.Mesci_4287	71.4	185	53	0	1	185	1	185	1.3e-71	274.6
MAG06_170_2	765698.Mesci_4286	83.5	224	37	0	5	228	5	228	4.1e-101	372.9
MAG06_170_3	991905.SL003B_0986	85.9	290	41	0	15	304	13	302	2.2e-137	493.8
MAG06_170_4	991905.SL003B_0987	78.4	125	27	0	1	125	1	125	9.6e-55	218.0
MAG06_170_5	991905.SL003B_0988	93.6	468	30	0	1	468	18	485	6.6e-263	911.4
MAG06_170_5	536019.Mesop_5541	91.7	468	39	0	1	468	19	486	1.4e-257	893.6
MAG06_170_5	349102.Rsph17025_2712	92.7	464	34	0	1	464	18	481	4.1e-257	892.1
MAG06_170_5	412597.PaTRP_010100008806	91.4	464	40	0	1	464	20	483	5.4e-257	891.7
MAG06_170_5	318586.Pden_1699	90.8	468	43	0	1	468	20	487	4.6e-256	888.6
MAG06_170_5	272943.RSP_1282	91.7	468	39	0	1	468	18	485	6.0e-256	888.3
MAG06_170_5	384765.SIAM614_28257	91.8	464	38	0	1	464	20	483	3.0e-255	885.9
MAG06_171_1	412597.PaTRP_010100017461	69.2	39	12	0	1	39	1	39	1.2e-08	63.2
MAG06_171_2	412597.PaTRP_010100017456	82.0	501	90	0	1	501	1	501	3.3e-236	822.8
MAG06_171_3	412597.PaTRP_010100017451	73.1	271	73	0	1	271	51	321	9.9e-110	401.7
MAG06_171_4	391600.BBAL3_3028	83.6	55	9	0	30	84	855	909	6.2e-18	95.1
MAG06_172_1	266834.SMc01831	94.3	210	12	0	1	210	1	210	6.7e-106	388.7
MAG06_172_2	266834.SMc01832	99.4	154	1	0	1	154	1	154	3.7e-85	319.3
MAG06_172_3	266834.SMc01833	100.0	98	0	0	21	118	1	98	2.8e-48	196.4
MAG06_172_4	266834.SMc01834	100.0	179	0	0	1	179	2	180	4.7e-100	369.0
MAG06_172_4	366394.Smed_2381	96.6	179	6	0	1	179	1	179	7.5e-98	361.7
MAG06_172_5	266834.SMc01836	99.0	105	1	0	1	105	1	105	5.3e-51	205.3
MAG06_173_1	266834.SMc00505	99.5	184	1	0	1	184	1	184	4.2e-104	382.5
MAG06_173_1	366394.Smed_1495	97.8	184	4	0	1	184	3	186	1.4e-102	377.5
MAG06_173_2	266834.SMc00496	100.0	104	0	0	1	104	1	104	9.9e-50	201.1
MAG06_173_3	266834.SMc00495	100.0	166	0	0	1	166	1	166	7.6e-89	331.6
MAG06_173_3	1117943.SFHH103_01511	100.0	166	0	0	1	166	1	166	7.6e-89	331.6
MAG06_173_3	394.NGR_c16190	100.0	166	0	0	1	166	1	166	7.6e-89	331.6
MAG06_173_3	366394.Smed_1498	99.4	166	1	0	1	166	1	166	1.7e-88	330.5
MAG06_173_3	266779.Meso_1281	94.0	166	10	0	1	166	1	166	6.1e-86	322.0
MAG06_174_1	266834.SMc04290	100.0	219	0	0	1	219	4	222	7.1e-127	458.4
MAG06_174_2	266834.SMc04293	99.1	538	5	0	1	538	1	538	0.0e+00	1092.4
MAG06_174_2	366394.Smed_1751	95.4	538	25	0	1	538	1	538	2.7e-308	1062.4
MAG06_174_3	391589.RGAI101_3656	77.8	306	68	0	1	306	1	306	1.7e-134	484.2
MAG06_174_3	765698.Mesci_0668	76.5	306	72	0	1	306	1	306	6.5e-134	482.3
MAG06_174_3	272943.RSP_3257	77.5	306	69	0	1	306	1	306	1.9e-133	480.7
MAG06_174_3	536019.Mesop_0682	75.7	305	74	0	1	305	1	305	5.5e-133	479.2
